person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,day,room_type_Private room,room_type_Shared room,realSum
0.0,False,0.0,1.0,1.0,0.9375,0.1666666666666666,0.0408399143631129,0.0668028024158237,0.5292618372481095,1.0,True,False,0.3143423269637871
1.0,False,1.0,0.0,0.75,0.825,0.25,0.2065206102068162,0.0230668931997978,0.5244650476018131,0.0,False,False,0.4559616933046136
0.0,True,0.0,0.0,1.0,0.9875,0.125,0.3342674279980654,0.0112774308145889,0.3535859540032489,0.0,False,False,0.4365725314259131
0.0,False,0.0,0.0,0.5,1.0,0.125,0.9885174039827228,0.5707498006868618,0.0040370795274753,0.0,True,False,0.0617958173424888
0.25,False,0.0,0.0,0.75,0.8500000000000001,0.125,0.2965926833727331,0.0874637610412494,0.4080654580548328,0.0,False,False,0.2831646909584233
0.0,False,0.0,1.0,0.75,0.8125,0.125,0.4777689466453277,0.0942282675068372,0.2891769436110005,0.0,True,False,0.1144023201199327
0.5,False,0.0,1.0,0.875,0.925,0.25,0.3712139731331471,0.1829245790654558,0.3101362935914369,0.0,False,False,0.4723368471493879
0.0,False,0.0,0.0,1.0,1.0,0.125,0.7487839525057095,0.9577175490112996,0.0890005122217816,1.0,True,False,0.2351606452976025
0.0,False,0.0,1.0,1.0,0.9625,0.125,0.4144194322271803,0.0294294420164151,0.2989347830291546,0.0,True,False,0.4042226552729188
0.0,True,1.0,0.0,1.0,1.0,0.125,0.4515609721164616,0.0818243152314381,0.2454079072316366,0.0,True,False,0.1833915882581318
0.0,False,1.0,0.0,0.875,0.7875000000000001,0.1666666666666666,0.1604627876043846,0.0519419657573699,0.3995905913442756,0.0,True,False,0.1973813169072323
0.0,False,1.0,0.0,1.0,0.9500000000000002,0.125,0.2547827390058033,0.0212060672916058,0.5032084706439885,1.0,False,False,0.2976944898699704
0.0,False,0.0,0.0,1.0,0.9125,0.125,0.503026279408466,0.1167837764679222,0.2097737415584164,0.0,True,False,0.1210076859605198
0.0,True,0.0,0.0,1.0,0.9875,0.125,0.3469123148169077,0.2579086890276826,0.3343636427307235,0.0,True,False,0.2456677731920917
0.0,False,0.0,1.0,0.875,0.925,0.125,0.2473902254908751,0.0236438165139793,0.4756556611991223,0.0,True,False,0.3187946855304303
0.0,False,0.0,0.0,1.0,1.0,0.0,0.5690112542927174,0.1035595884176085,0.1676619535612775,1.0,False,False,0.2864979058744641
0.75,False,0.0,0.0,0.875,0.975,0.375,0.2761424467312568,0.0497469351507558,0.4260517846721372,1.0,False,False,0.4256786913174893
1.0,False,0.0,1.0,0.875,0.8625,0.25,0.2055866741283002,0.0065744435212422,0.5687989358531298,0.0,False,False,0.4037581749376789
0.0,False,0.0,0.0,1.0,0.9375,0.125,0.5792467431368352,0.6466950506688374,0.1805534326354396,1.0,False,False,0.1688578201847206
0.0,True,0.0,0.0,0.875,0.9375,0.125,0.3157344959860917,0.0507787997409035,0.363600545668288,0.0,False,False,0.3130730513837682
